accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","P463494","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005909/."," ca. 1132-1115","","Aššur-reša-iši I 11","RIAo Aššur-reša-iši I 11","Assyria","","Ist A 03548 (Ass 12572)","","Royal Inscription","Q005909","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.86.11","Aššur-reša-iši I 11","Ashur","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463495","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005910/."," ca. 1132-1115","","Aššur-reša-iši I 12","RIAo Aššur-reša-iši I 12","Assyria","","VA 07439 (Ass 18417)","","Royal Inscription","Q005910","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.86.12","Aššur-reša-iši I 12","Ashur","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463496","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005911/."," ca. 1132-1115","","Aššur-reša-iši I 13","RIAo Aššur-reša-iši I 13","Assyria","","Ist A 03641 (Ass 20648)","","Royal Inscription","Q005911","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.86.13","Aššur-reša-iši I 13","Ashur","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463497","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005912/."," ca. 1132-1115","","Aššur-reša-iši I 14","RIAo Aššur-reša-iši I 14","Assyria","","Ist A 03405 (Ass 04535); Ist A 03629 (Ass 19132)","","Royal Inscription","Q005912","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.86.14","Aššur-reša-iši I 14","Ashur","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463498","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005913/."," ca. 1132-1115","","Aššur-reša-iši I 1001","RIAo Aššur-reša-iši I 1001","Assyria","","BM 122658 (1930-05-08, 0091)","","Royal Inscription","Q005913","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.86.1001","Aššur-reša-iši I 1001","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463499","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005914/."," ca. 1132-1115","","Aššur-reša-iši I 1002","RIAo Aššur-reša-iši I 1002","Assyria","","BM 122675 (1930-05-08, 0108)","","Royal Inscription","Q005914","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.86.1002","Aššur-reša-iši I 1002","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463500","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005915/."," ca. 1132-1115","","Aššur-reša-iši I 1003","RIAo Aššur-reša-iši I 1003","Assyria","","BM 128397 (1932-12-10, 0654)","","Royal Inscription","Q005915","Akkadian","clay","","uncertain","Middle Assyrian","874621","RIMA 1 A.0.86.1003","Aššur-reša-iši I 1003","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463501","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005916/."," ca. 1132-1115","","Aššur-reša-iši I 1004","RIAo Aššur-reša-iši I 1004","Assyria","","Ist A 03455 (Ass 06999)","","Royal Inscription","Q005916","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.86.1004","Aššur-reša-iši I 1004","Ashur","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463502","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005917/."," ca. 1132-1115","","Aššur-reša-iši I 1005","RIAo Aššur-reša-iši I 1005","Assyria","","Ist A 03575 (Ass 15454)","","Royal Inscription","Q005917","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.86.1005","Aššur-reša-iši I 1005","Ashur","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463503","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005918/."," ca. 1132-1115","","Aššur-reša-iši I 1006","RIAo Aššur-reša-iši I 1006","Assyria","","BM 122686 (1930-05-08, 0119)","","Royal Inscription","Q005918","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.86.1006","Aššur-reša-iši I 1006","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463504","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005919/."," ca. 1132-1115","","Aššur-reša-iši I 1007","RIAo Aššur-reša-iši I 1007","Assyria","","BM 128191 (1929-10-12, 0847)","","Royal Inscription","Q005919","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.86.1007","Aššur-reša-iši I 1007","Nineveh","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463505","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005920/."," ca. 1132-1115","","Aššur-reša-iši I 2001","RIAo Aššur-reša-iši I 2001","Assyria","","Ass 17820","","Royal Inscription","Q005920","Akkadian","stone","","stele","Middle Assyrian","893945","RIMA 1 A.0.86.2001","Aššur-reša-iši I 2001","Ashur","","","Aššur-reša-iši I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-resha-ishi I ","","",""
"","","P463220","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q006657/.","21th century","","Ṣilulu 1","RIAo Ṣilulu 1","Assyria","","Ist Ka 0927; kt b/k 0265; kt b/k 0685; kt c/k 0843; kt c/k 1285; kt b/k 0271a; kt b/k 0285; kt b/k 0683a; kt g/k 0407","","Royal Inscription","Q006657","Akkadian","clay","","seal (impression)","Old Assyrian","628923","RIMA 1 A.0.27.1","Ṣilulu 1","Kaniš","","","Ṣilulu  ","Old Assyrian","inscribed","Cuneiform","","Silulu","","",""
"","","P463266","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q006658/.","16th century","","Šamši-Adad III 2","RIAo Šamši-Adad III 2","Assyria","","VA Ass 03219","","Royal Inscription","Q006658","Akkadian","clay","","brick","Old Assyrian","893945","RIMA 1 A.0.59.2","Šamši-Adad III 2","Ashur","","","Šamši-Adad III","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad III","","",""
"","","P463477","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q006659/.","15th-12th century","","Aššur-nadin-apli 3","RIAo Aššur-nadin-apli 3","Assyria","","Ass 09231b","","Royal Inscription","Q006659","Akkadian","clay","","vessel","Middle Assyrian","893945","RIMA 1 A.0.79.3","Aššur-nadin-apli 3","Ashur","","","Aššur-nadin-apli","Middle Assyrian","inscribed","Cuneiform","","Ashur-nadin-apli","","",""
"","","P463118","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q006660/.","20th-16th century","","Unidentified Ruler 1001","RIAo Unidentified Ruler 1001","Assyria","","VA Ass 02093 (Ass 21730)","","Royal Inscription","Q006660","Akkadian","clay","","cone","Old Assyrian","893945","RIMA 1 A.0.0.1001","Unidentified Ruler 1001","Ashur","","","uncertain","Old Assyrian","inscribed","Cuneiform","","Unidentified Ruler","","",""
"","","P463119","Birmingham Museums and Art Gallery, Birmingham, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q006661/.","20th-16th century","","Unidentified Ruler 1002","RIAo Unidentified Ruler 1002","Assyria","","BCM 0218-078","","Royal Inscription","Q006661","Akkadian","stone","","uncertain","Old Assyrian","874621","RIMA 1 A.0.0.1002","Unidentified Ruler 1002","Nineveh","","","uncertain","Old Assyrian","inscribed","Cuneiform","","Unidentified Ruler","","",""
"","","P423146","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q006662/.","20th-16th century","","Unidentified Ruler 1003","RIAo Unidentified Ruler 1003","Assyria","","BM 128398 (1932-12-10, 0655)","","Royal Inscription","Q006662","Akkadian","clay","","cone","Old Assyrian","874621","RIMA 1 A.0.0.1003","Unidentified Ruler 1003","Nineveh","","","uncertain","Old Assyrian","inscribed","Cuneiform","","Unidentified Ruler","","",""
"","","P423156","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q006663/.","20th-16th century","","Unidentified Ruler 1004","RIAo Unidentified Ruler 1004","Assyria","","BM 128408 (1932-12-10, 0665)","","Royal Inscription","Q006663","Akkadian","clay","","cone","Old Assyrian","874621","RIMA 1 A.0.0.1004","Unidentified Ruler 1004","Nineveh","","","uncertain","Old Assyrian","inscribed","Cuneiform","","Unidentified Ruler","","",""
